user,rate_date,content,append,sku,status
x***8,2024-11-21 23:59:19,这部手机真的太让我满意啦！外观简约又时尚，拿在手上很有质感，而且握感超舒适。屏幕显示效果超棒，色彩鲜艳又清晰，不管是看视频还是玩游戏，视觉体验都绝佳。 性能方面也很强悍呀，运行各种软件都特别流畅，丝毫没有卡顿的情况出现，多任务处理起来也是轻轻松松。拍照功能更是一大亮点，拍出来的照片画质细腻，色彩还原度很高，不管是风景照还是人像照，都能拍出大片既视感。 续航能力也值得夸赞，正常使用一整天都不用频繁充电呢，充电速度还很快，完全没有电量焦虑啦。总之，这部手机各方面表现都十分出色，入手超值，强烈推荐给大家呀！,,机身颜色:雪域白;存储容量:12GB+256GB;套餐类型:官方标配,
荒***枝,2024-11-21 21:01:10,已经是第2次买了，这次帮同事买整体体验真的挺不错的。抓拍效果特别好，画面也很清晰。 华为还是值得信任的。打游戏也是很顺畅的。微距也非常的不错。,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
s***3,2024-11-17 14:18:06,买的华为 p70pro手机电池充电速度很快，照相清晰，用着非常流畅。配置也非常高。特别喜欢，。我是以旧换新，顺丰小哥上门回收，服务好速度快，回收价格也相当合理！点赞,,机身颜色:雪域白;存储容量:12GB+256GB;套餐类型:官方标配,
h***8,2024-12-04 12:14:20,系统丝滑，果然是遥遥领先,,机身颜色:雪域白;存储容量:12GB+256GB;套餐类型:官方标配,
纪***红,2024-11-28 13:30:07,使用了一周才来评价的，很满意，除了对女生来说有点儿份量，其他都很好，推荐购买,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
t***2,2024-12-11 14:45:42,手机速度很快颜色也好看,,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
j***8,2024-12-07 16:22:14,挺满意的，拍照确实给力。就是买了个相机。唯一就是有点重。总不能样样完美不是。,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
t***3,2024-12-20 09:32:13,用了一段时间了，感觉还可以,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
t***0,2024-11-18 11:45:35,这款手机时尚大气，运行流畅，拍照非常漂亮，摄像效果一绝，自动对焦，到货很快，这款手机是我唯一一个最喜欢最爱的宝贝,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
5***q,2024-11-20 16:51:21,双十一价格还是很给力的，第二天本地华为仓库发货，奇怪怎么用的ems，一般贵价都是发顺丰的。包得很严实，第一时间在小程序查了是未激活状态。白色挺好看的，上手有点沉，拍照响应迅速，超级微距拍得是毫发毕现，重度手机使用大概8小时，充电一小时就够了，信号比老手机好的不是一点点，电话秒接通，用了几天没有卡顿现象，系统使用很流畅，总体很满意！,,机身颜色:雪域白;存储容量:12GB+256GB;套餐类型:官方标配,
小***8,2024-11-20 17:34:55,续航很好 拍照清晰运行畅快 非常激动的拿到了手机，简单检查外包装以及sn码没有问题 之后就开机了。首先没选银色是因为，虽然很时尚，但是有点 不耐看，进而选择了百搭的白色，果然实际入手之后很让人惊 艳。手机外观以及屏幕照相检查的情况都没有问题，果然华为 的品控值得信赖。 外观上手第一感觉就是惊艳，白色的机身 银色的边框非常耐看，美观大方。握持手感很棒，后盖纹路的 手感很舒适，时隔七年再一次选择华为，没有让我失望。开 机之后立刻体验的拍照功能，在家里随便对窗拍了两张，动态 抓拍也不在话下，微距效果拉满，清晰度非常高，色彩非常还 原，体验很棒。 这次选择华为的原因是非常想体验一下华为设 备之间的互联。多屏协同，超级中转站，任务流转很多功能非 常不错，丝滑流畅，日常体验非常好，娱乐办公生产力十足。 很期待后续的日常使用中为我带来更多的惊喜 拍照效果也很棒，无滤镜，色彩还原度很好,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
每***觉,2024-11-16 12:04:22,真的太喜欢了，外观真的长在我的喜好上，爱不释手。拍照的效果也是让人满意，放大拍的效果也是非常的清晰,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
s***j,2024-11-16 09:35:25,物流很快，信号好，快充，拍照清晰，外观不错，手感也可，美中不足稍稍有点重，不过支持国货还是毫不犹豫的下手了。,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
f***1,2024-11-16 19:12:21,拍照效果：拍照效果不错，拍照清晰，拍照效果很 微距很清晰，续航能力强，充电很快 优良的品质，扎实的质量，让这款商品成为了我的心头好。,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
汪***7,2024-11-16 17:34:06,华为P70Pro外观精致，握持感舒适，微距拍摄效果出色，是一款值得推荐的高性能手机。,,机身颜色:雪域白;存储容量:12GB+256GB;套餐类型:官方标配,
t***2,2024-11-27 12:50:38,总体还行吧 挺不错的 也很流畅 一天两充（一天基本都在用手机）拍照也不错 支持华为👍,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
w***9,2024-11-22 18:11:38,续航还可以，拍照很不错，运行流畅,,机身颜色:雪域白;存储容量:12GB+1TB;套餐类型:官方标配,
专***l,2024-12-10 10:53:06,手机用起来挺流畅的，暂时没发现什么问题,,机身颜色:雪域白;存储容量:12GB+256GB;套餐类型:官方标配,
菠***棒,2024-12-06 00:52:06,白色真的好看，用着很顺畅，充电也快,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
深***迹,2024-11-24 22:43:51,手机到货了颜值很高很喜欢，像素也很好，很清晰，,,机身颜色:雪域白;存储容量:12GB+256GB;套餐类型:官方标配,
丶***沫,2024-12-19 19:32:46,可以的，一直用的华为，希望越来越好。,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
t***8,2024-11-17 16:08:34,这款手机上手特别有质感，选的白色，低调奢华，微距镜头拍照、运动抓拍的成像效果都很好，强烈推荐！,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
小***5,2024-11-17 18:04:37,产品外观很好看。雪域白是我喜欢的颜色，而且很百搭。屏幕外侧是黑色的，还是配上黑色的手机壳会，更加匹配一点。 抓拍的功能很好，对比了华为很多系列的产品，选择这个p70 Pro的原因就是拍摄时可以放大到100倍。体验过就觉得这个非常好。微距拍摄也很好，能把细节都拍的很清楚。性价比很高的，值得入手。,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
多***点,2024-11-17 20:27:44,玩了一段时间游戏，不卡顿，很顺畅，发热状态能接受，不算烫，耗电量不快，续航ok,,机身颜色:雪域白;存储容量:12GB+1TB;套餐类型:官方标配,
m***里,2024-11-17 16:47:37,此用户没有填写评论!,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
彬***逛,2024-11-19 20:28:48,手机外观简约大方，颜值很高，用完爱不释手，拍照功能强大，随手一拍都很好看，,,机身颜色:羽砂黑;存储容量:12GB+1TB;套餐类型:官方标配,
安***3,2024-11-19 14:22:28,之前一个Mate40用了5年左右吧，体验感很好，有一次在三楼三被子掉到一楼，手机也好好的，就觉得下次也要买华为，mate40也没坏，就有点卡，看双十一有活动就换了，外观很漂亮，拍照很不错，就是我不太会拍照。下次还买华为。,,机身颜色:雪域白;存储容量:12GB+256GB;套餐类型:官方标配,
千***意,2024-11-15 19:33:04,通信音质：非常清晰，室内播放音质也不错。  其他特色：手感非常棒，操作丝滑，抓拍毫无拖影，微距是毫发毕现，色彩还原度非常高。  显示效果：眼睛看上去非常舒服。,,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
t***2,2024-11-15 11:56:29,体验很不错的一款手机，手感、质感均在线，尤其是白色，百看不厌。自研影像，随手一拍都很出片，记录生活之美。,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
z***寞,2024-11-15 09:12:42,微距效果：Pura70 Pro外观时尚，设计独特。抓拍对焦快、成像迅速。微距可近距对焦，高倍数放大，细节丰富，体验出色。总体我是非常满意，主要是颜值和手感非常好,,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
心***2,2024-11-15 11:54:23,此用户没有填写评论!,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
t***3,2024-11-15 00:34:11,我很喜欢的外观设计，白色永远是最爱色啦，三个摄像头秒杀某果，网速也超级快，很喜欢华为，支持国产。,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
江***6,2024-11-15 15:35:44,从华手机换过来的，上一部手机用了五年，这次换了P70pro，质感明显提升了，外观更加高级大气，黑色的很有质感。运行流畅，也不发热，拍照提升也很大，特别是拍风景，出片率很高。,,机身颜色:羽砂黑;存储容量:12GB+256GB;套餐类型:官方标配,
清***8,2024-11-15 10:52:32,拍照清晰，手感不错，选的白色，但是很不错，手机充电超级快，充电没有非常热，一直使用华为手机，这次换新还是选华为，总体来说是一款拍照功能强，使用流畅的手机。,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
梦***岛,2024-11-21 11:33:47,苹果11换到华为p70pro！新手机太棒啦 在购买前就超级纠结是70还是pro，一直用基础款怎么的也得换个&ldquo;大杯&rdquo;才行！白色温柔、黑色商务，暗紫多变，希望下次多点颜色选择，不要被其他友商的逻辑思维给绑架了！谁说pro就不能很多颜色了！早上下单，第二天的上午就收到啦！套上手机壳手感会稍微有点重，不过大杯的电池容量让人原谅了这一点，毕竟是从一天三冲升级到一天一冲！内置的软件有部分可以删除，而华为自己的个性化广告需要在设置中或者是软件内的设置中关闭，对于这，我还是会觉得有些麻烦！  在拍摄舞台谢幕时焦点锁定和曝光锁定不好！很容易出现跑焦和过曝的情况，对于摄影拍照有需求的朋友不太友好，拍摄这个方面苹果还是老大。  屏幕大、声音强，对于爱看电视的人群是最好的选择！只是看久了眼睛会有些涩，可以打开护眼模式，但最主要的还是适度用眼！ 所以，讨厌麻烦、不想动脑的朋友可以选择原有系统新机型；喜欢超长续航、大屏视听、研究软件新功能的你不要错过华为p70pro~,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
明***欣,2024-11-21 19:44:18,手机外观漂亮，媳妇非常喜欢，爱不释手！拍照效果更是没得说，可以达到惊艳了！,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
t***7,2024-12-18 15:30:27,除了微信视频模糊，其他都还好,,机身颜色:雪域白;存储容量:12GB+256GB;套餐类型:官方标配,
h***6,2024-12-18 15:23:18,冲着拍照买的 后续会追评,,机身颜色:雪域白;存储容量:12GB+256GB;套餐类型:官方标配,
柳***x,2024-11-28 21:39:47,2019年选择了华为mate30，这部手机用的这些年里经历了高处跌落和落进水里的情况，依旧运行良好，趁着今年双十一，还是选择华为的手机，在使用的这十几天里，感觉音质还不错，手感也可以，拍照也满足日常生活所需。,,机身颜色:雪域白;存储容量:12GB+256GB;套餐类型:官方标配,
随***6,2024-12-01 13:58:49,用起来非常流畅，反应速度很快，拍照效果很好,,机身颜色:雪域白;存储容量:12GB+256GB;套餐类型:官方标配,
t***1,2024-12-01 12:34:17,摄像功能很强大。清楚电池比较耐用。充电20分钟就充满了。,,机身颜色:雪域白;存储容量:12GB+256GB;套餐类型:官方标配,
t***5,2024-11-16 09:45:06,背面亚光质感手感很好，紫色很显高级超级有爱。平时用微距比较多，试拍了一下效果很不错，水晶的质感和毛绒感都很还原实物，这个清晰度超级满意！,,机身颜色:罗兰紫;存储容量:12GB+256GB;套餐类型:官方标配,
c***豆,2024-11-16 09:37:20,第一次买安卓手机没有踩雷，性价比比苹果高多了，颜值很高，拍照很好看，特别是夜景模式，同事都很羡慕，瞬间手里的苹果15不香了。支持国产！,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
初***8,2024-11-18 15:01:48,在实际使用中，这块屏幕给我感觉色彩表现力强，无论是刷剧还是打游戏或看新闻都很有一种沉浸式视觉体验，在触摸屏幕相比曲面屏直屏会有更直接触达体验感。,,机身颜色:羽砂黑;存储容量:12GB+256GB;套餐类型:官方标配,
无***罗,2024-11-18 15:56:56,手机不错 轻薄 手感好 华为不错的选择 苹果手机果断换了华为,,机身颜色:羽砂黑;存储容量:12GB+512GB;套餐类型:官方标配,
就***性,2024-11-18 18:23:39,这款手机外观时尚，轻薄便携，手感超棒。屏幕显示清晰细腻，色彩鲜艳，无论是看视频还是玩游戏，视觉效果都极为震撼。 性能强劲，运行各种应用都流畅快速，多任务处理也毫无压力，切换自如。拍照功能更是出色，照片清晰，色彩还原度高，抓拍也能轻松驾驭，一点都不会模糊，超级微距很强，看的超级清楚，细节丰富，。电池续航能力也令人满意，正常使用一天下来电量还有剩余，充电速度也很快，100W的超级快充，大大减少了等待时间。,,机身颜色:雪域白;存储容量:12GB+512GB;套餐类型:官方标配,
